Store,Coords,City,State
669053,"[-71.07121601738828, 42.37407299042962]",Boston,Massachusetts
30365,"[-71.06218439736675, 42.35351351661266]",Boston,Massachusetts
32487,"[-71.07952238426574, 42.35442902721183]",Boston,Massachusetts
7451117,"[-71.013810945668, 42.35725197761092]",Boston,Massachusetts
4639826,"[-71.07150791326984, 42.35504878776988]",Boston,Massachusetts
31907,"[-71.062700928223, 42.34620332272173]",Boston,Massachusetts
1730402,"[-71.05152093462146, 42.34236894982124]",Boston,Massachusetts
9733802,"[-71.06216868498741, 42.34056797825004]",Boston,Massachusetts
2138254,"[-71.06314803959188, 42.399835889147745]",Boston,Massachusetts
2224375,"[-71.05975628454001, 42.34453392301975]",Boston,Massachusetts
42264,"[-71.05862891250877, 42.343171875035615]",Boston,Massachusetts
1683605,"[-71.0406989835648, 42.3783462397901]",Boston,Massachusetts
1685149,"[-71.08087489458813, 42.40513372578666]",Boston,Massachusetts
32705,"[-71.08415809344376, 42.33601553948244]",Boston,Massachusetts
2154308,"[-71.05344459896413, 42.38763777985027]",Boston,Massachusetts
47677,"[-71.07062716328227, 42.37868656074313]",Boston,Massachusetts
21599,"[-71.01403511593918, 42.37888633774134]",Boston,Massachusetts
2501409,"[-71.03368053151597, 42.37367379162466]",Boston,Massachusetts
71394,"[-71.05274711173595, 42.3587913530171]",Boston,Massachusetts
2301609,"[-71.0430622974286, 42.36389702583329]",Boston,Massachusetts
646365,"[-71.06405413492158, 42.336169418649]",Boston,Massachusetts
69545,"[-71.03119039004395, 42.316465201659575]",Boston,Massachusetts
2258471,"[-71.04659436980654, 42.36261477320568]",Boston,Massachusetts
27606,"[-71.06628365251468, 42.360717045360296]",Boston,Massachusetts
17826,"[-71.04490304954128, 42.344040289236574]",Boston,Massachusetts
1350705,"[-86.76531831176322, 36.16962189055829]",Nashville,Tennessee
2174571,"[-86.7799274868954, 36.150266326844175]",Nashville,Tennessee
35676,"[-86.77665342852082, 36.11169342346914]",Nashville,Tennessee
45085,"[-86.78615241809622, 36.16984378141749]",Nashville,Tennessee
1696428,"[-86.79107816331818, 36.153732995619954]",Nashville,Tennessee
32166,"[-86.78225950608035, 36.158552657452034]",Nashville,Tennessee
20886,"[-86.75238776398605, 36.19754577620642]",Nashville,Tennessee
20762,"[-86.78388247014072, 36.153507032529696]",Nashville,Tennessee
2502275,"[-86.7668018840201, 36.12498212864094]",Nashville,Tennessee
8010951,"[-86.78500275888965, 36.16987009656717]",Nashville,Tennessee
1936028,"[-86.77865280286251, 36.19455883918307]",Nashville,Tennessee
1430606,"[-86.80572510037004, 36.174326600577146]",Nashville,Tennessee
26980,"[-86.79600246106914, 36.167284727781684]",Nashville,Tennessee
4680517,"[-86.77937848461629, 36.141886296487044]",Nashville,Tennessee
52005,"[-86.80735588370955, 36.136639078434825]",Nashville,Tennessee
997137,"[-86.79223888070798, 36.187071904408995]",Nashville,Tennessee
2502378,"[-86.7729886057089, 36.19128064831167]",Nashville,Tennessee
1685307,"[-86.79146942103024, 36.20964369560571]",Nashville,Tennessee
2300116,"[-86.75628176771613, 36.16038114642673]",Nashville,Tennessee
1685174,"[-86.78251498619743, 36.13592675369626]",Nashville,Tennessee
4575417,"[-86.80740345577006, 36.18716045684537]",Nashville,Tennessee
53742,"[-86.78278786036888, 36.182501933932855]",Nashville,Tennessee
2304208,"[-86.79118050914386, 36.19717869206884]",Nashville,Tennessee
1661269,"[-86.77557504330915, 36.152519889550305]",Nashville,Tennessee
1950579,"[-86.76026177434171, 36.195811965246605]",Nashville,Tennessee
2128232,"[-86.74486165064341, 36.13358344250606]",Nashville,Tennessee
146373,"[-86.76109627263398, 36.20549306152452]",Nashville,Tennessee
6903033,"[-86.75668958454708, 36.16856218863309]",Nashville,Tennessee
19257,"[-86.80108795583969, 36.16845120398494]",Nashville,Tennessee
1685296,"[-86.78852489651634, 36.15423958886733]",Nashville,Tennessee
2444761,"[-86.80484418583839, 36.15155988623258]",Nashville,Tennessee
144566,"[-76.62764212272187, 39.30242337596767]",Baltimore,Maryland
34096,"[-76.61175447884989, 39.28300285695633]",Baltimore,Maryland
2126506,"[-76.63586141563987, 39.289465039351974]",Baltimore,Maryland
1692629,"[-76.62205705985882, 39.27770979249643]",Baltimore,Maryland
2074047,"[-76.64181006373059, 39.304917928345915]",Baltimore,Maryland
10378,"[-76.57736289838562, 39.28867286513416]",Baltimore,Maryland
28571,"[-76.63709443756159, 39.2882875358201]",Baltimore,Maryland
4200001,"[-76.63679062633408, 39.284371929683736]",Baltimore,Maryland
2502480,"[-76.5925335625623, 39.34232567189812]",Baltimore,Maryland
6298181,"[-76.60710437726304, 39.30467433618098]",Baltimore,Maryland
457637,"[-76.59347183173001, 39.31021800464146]",Baltimore,Maryland
1924878,"[-76.63699054709416, 39.324142928362846]",Baltimore,Maryland
1685186,"[-76.59934959243427, 39.31724702392959]",Baltimore,Maryland
22736,"[-76.60283137371847, 39.282007031847414]",Baltimore,Maryland
1823397,"[-76.55414672665731, 39.27882433620323]",Baltimore,Maryland
1475688,"[-76.61101144324842, 39.31658422241875]",Baltimore,Maryland
4471234,"[-76.54376563631611, 39.291993617050004]",Baltimore,Maryland
537817,"[-76.61886394088692, 39.30006577814839]",Baltimore,Maryland
30054,"[-76.57900466421263, 39.31470326080603]",Baltimore,Maryland
930789,"[-76.5894216980196, 39.312210303465775]",Baltimore,Maryland
1255125,"[-76.64456702753834, 39.29971350117595]",Baltimore,Maryland
2486548,"[-76.58958004367254, 39.28726592865967]",Baltimore,Maryland
1061366,"[-76.63155374501973, 39.29871590648525]",Baltimore,Maryland
55384,"[-76.60038051441725, 39.288988866469396]",Baltimore,Maryland
148424,"[-76.59210949005717, 39.263902983234416]",Baltimore,Maryland
2384018,"[-76.58678111867184, 39.29542914981374]",Baltimore,Maryland
1837483,"[-76.61896251900215, 39.30008844576421]",Baltimore,Maryland
809537,"[-76.60907528317672, 39.25668417272467]",Baltimore,Maryland
4365852,"[-76.61601596813279, 39.283647054371244]",Baltimore,Maryland
20416,"[-76.628669235069, 39.29167988229252]",Baltimore,Maryland
9635562,"[-76.65846348862117, 39.29517397784488]",Baltimore,Maryland
2500134,"[-97.51092553776692, 35.487192014623574]",Oklahoma City,Oklahoma
1722740,"[-97.50696495140735, 35.475679140075854]",Oklahoma City,Oklahoma
1919230,"[-97.53733008825424, 35.49275719467109]",Oklahoma City,Oklahoma
20627,"[-97.5258934906655, 35.50365261535839]",Oklahoma City,Oklahoma
1573885,"[-97.5114982221323, 35.441472467039475]",Oklahoma City,Oklahoma
7451123,"[-97.51749253632221, 35.49212847638714]",Oklahoma City,Oklahoma
9710814,"[-97.49552867995665, 35.46115805309634]",Oklahoma City,Oklahoma
1931159,"[-97.56002441889055, 35.45996176145186]",Oklahoma City,Oklahoma
22852,"[-97.54632553026411, 35.433101283314784]",Oklahoma City,Oklahoma
1599366,"[-97.53385817156334, 35.48845639767493]",Oklahoma City,Oklahoma
2488219,"[-97.51385675950395, 35.465111784888535]",Oklahoma City,Oklahoma
2373049,"[-97.52331406577635, 35.49676985030044]",Oklahoma City,Oklahoma
1685180,"[-97.52655868104759, 35.47641869477403]",Oklahoma City,Oklahoma
1604116,"[-97.49260913619594, 35.47265208537613]",Oklahoma City,Oklahoma
1685246,"[-97.49802361938393, 35.47550440151463]",Oklahoma City,Oklahoma
152018,"[-97.5339914432716, 35.47515939212628]",Oklahoma City,Oklahoma
1418933,"[-97.49979463989912, 35.49238365101411]",Oklahoma City,Oklahoma
166757,"[-97.5437475290799, 35.45670826966295]",Oklahoma City,Oklahoma
2161249,"[-97.50202330379949, 35.4338275227668]",Oklahoma City,Oklahoma
4420356,"[-97.52077596982446, 35.459311274649]",Oklahoma City,Oklahoma
2159760,"[-97.4909494341898, 35.46318139093098]",Oklahoma City,Oklahoma
1162650,"[-97.49216134851795, 35.434796037715145]",Oklahoma City,Oklahoma
2387279,"[-97.53463572449485, 35.45696329577688]",Oklahoma City,Oklahoma
843943,"[-97.50834188334515, 35.488594801761366]",Oklahoma City,Oklahoma
49752,"[-97.54155480061631, 35.47846069843213]",Oklahoma City,Oklahoma
1934727,"[-97.55222477290582, 35.47515819164471]",Oklahoma City,Oklahoma
142478,"[-97.48994778566227, 35.466152234826254]",Oklahoma City,Oklahoma
1596201,"[-97.53804735227384, 35.50895969723559]",Oklahoma City,Oklahoma
886178,"[-97.48838067559403, 35.46416710620782]",Oklahoma City,Oklahoma
2126829,"[-97.51901963871306, 35.47514337448352]",Oklahoma City,Oklahoma
2345421,"[-85.76360611026568, 38.238534297018575]",Louisville,Kentucky
4461031,"[-85.7457615982032, 38.243269541995076]",Louisville,Kentucky
1685151,"[-85.75748691605715, 38.28074984478155]",Louisville,Kentucky
8150071,"[-85.74098576663185, 38.286156581446]",Louisville,Kentucky
147548,"[-85.7444071465799, 38.247603295587545]",Louisville,Kentucky
146852,"[-85.73279821590378, 38.250133853671926]",Louisville,Kentucky
4472721,"[-85.76208466495989, 38.257555492166865]",Louisville,Kentucky
31670,"[-85.76622623127709, 38.252108141010034]",Louisville,Kentucky
143826,"[-85.77573710543221, 38.23652426828298]",Louisville,Kentucky
1685252,"[-85.74151901407832, 38.22350606686224]",Louisville,Kentucky
2341716,"[-85.74139569439734, 38.219068768778925]",Louisville,Kentucky
2164758,"[-85.74942306489535, 38.26052562035249]",Louisville,Kentucky
16060,"[-85.72200088794669, 38.22848843000718]",Louisville,Kentucky
19448,"[-85.77426760140246, 38.28476766498713]",Louisville,Kentucky
1385010,"[-85.72340306107185, 38.2380593317023]",Louisville,Kentucky
4690499,"[-85.77111648306368, 38.28239011545905]",Louisville,Kentucky
37222,"[-85.76917704943124, 38.25437889738205]",Louisville,Kentucky
8369782,"[-85.76749329666956, 38.26457700705364]",Louisville,Kentucky
1959775,"[-85.75099346591243, 38.24776906632922]",Louisville,Kentucky
1685305,"[-85.77901829235194, 38.24965896680206]",Louisville,Kentucky
8285254,"[-85.76284695399275, 38.229046245178246]",Louisville,Kentucky
22547,"[-85.74958123714816, 38.233967818975984]",Louisville,Kentucky
758168,"[-85.746847362811, 38.22011941417534]",Louisville,Kentucky
1516162,"[-85.76519998095183, 38.24675801290927]",Louisville,Kentucky
8186592,"[-85.74197055922038, 38.22598979519357]",Louisville,Kentucky
2338016,"[-85.75653279041273, 38.26617061615928]",Louisville,Kentucky
4461887,"[-85.79293013258311, 38.26687865558577]",Louisville,Kentucky
1127985,"[-85.73513288394095, 38.25195527789739]",Louisville,Kentucky
38592,"[-85.71843520142741, 38.25632518755635]",Louisville,Kentucky
4669106,"[-85.75406332418392, 38.252301095452154]",Louisville,Kentucky
1166603,"[-122.71911674220652, 45.51357997964861]",Portland,Oregon
1652020,"[-122.68350152570247, 45.53466845440851]",Portland,Oregon
38100,"[-122.6963238816396, 45.54341309706164]",Portland,Oregon
2325606,"[-122.68778953932696, 45.52822864741275]",Portland,Oregon
1474063,"[-122.69644886400633, 45.53013632744317]",Portland,Oregon
2499824,"[-122.70007438726212, 45.49121753261413]",Portland,Oregon
2150972,"[-122.65985294048163, 45.524405906037586]",Portland,Oregon
2057628,"[-122.67900185142283, 45.52172588996462]",Portland,Oregon
856957,"[-122.70682882935968, 45.54799912596013]",Portland,Oregon
44478,"[-122.70377284044912, 45.51562258106028]",Portland,Oregon
4464747,"[-122.66264439930136, 45.54522082098939]",Portland,Oregon
4667501,"[-122.67271639490112, 45.4981268156077]",Portland,Oregon
2056579,"[-122.70241267562369, 45.51185807805059]",Portland,Oregon
535778,"[-122.67873418285923, 45.50300700289678]",Portland,Oregon
5976321,"[-122.65454707372564, 45.55334907684549]",Portland,Oregon
1107756,"[-122.6832262270967, 45.52661271131553]",Portland,Oregon
2349313,"[-122.67505119487444, 45.520372086997654]",Portland,Oregon
1877882,"[-122.64926173738523, 45.511059235896376]",Portland,Oregon
2131338,"[-122.66529812089557, 45.54509925531146]",Portland,Oregon
17123,"[-122.65770330228023, 45.50620164001931]",Portland,Oregon
1172536,"[-122.66405919462676, 45.51472771012816]",Portland,Oregon
1685209,"[-122.64812359610615, 45.493845625115384]",Portland,Oregon
113856,"[-122.69074192506984, 45.50277379456285]",Portland,Oregon
1952824,"[-122.66160381910572, 45.52410766224255]",Portland,Oregon
461017,"[-122.69640186697913, 45.50065107222482]",Portland,Oregon
31062,"[-122.6541516261332, 45.48591769239583]",Portland,Oregon
48548,"[-122.70248135805119, 45.507057916739846]",Portland,Oregon
146803,"[-122.63867965571436, 45.50275846736254]",Portland,Oregon
1957837,"[-122.69188042618576, 45.526257208394675]",Portland,Oregon
1411800,"[-122.68281490298801, 45.536225856843416]",Portland,Oregon
890242,"[-115.13059280826737, 36.165208006236725]",Las Vegas,Nevada
1127282,"[-115.12536498671525, 36.18457852202509]",Las Vegas,Nevada
2291515,"[-115.14597303495918, 36.17413827266926]",Las Vegas,Nevada
1686800,"[-115.13269790055872, 36.179775521710845]",Las Vegas,Nevada
4438790,"[-115.17804309015459, 36.196589251446085]",Las Vegas,Nevada
693476,"[-115.11816795707668, 36.18378074399241]",Las Vegas,Nevada
1493784,"[-115.15893918928394, 36.13487762212862]",Las Vegas,Nevada
33858,"[-115.13792481420826, 36.140798123490406]",Las Vegas,Nevada
31870,"[-115.15768024064182, 36.160300999837546]",Las Vegas,Nevada
1685230,"[-115.15230116176015, 36.18550217246899]",Las Vegas,Nevada
9656377,"[-115.12820250187919, 36.143716091784675]",Las Vegas,Nevada
127137,"[-115.13239214158406, 36.1834723181324]",Las Vegas,Nevada
4428128,"[-115.1646209135819, 36.172500454842556]",Las Vegas,Nevada
1685199,"[-115.15653318981732, 36.17891251182651]",Las Vegas,Nevada
4460642,"[-115.1471034683637, 36.16616037834564]",Las Vegas,Nevada
1130998,"[-115.15577332790544, 36.173360122463464]",Las Vegas,Nevada
4667634,"[-115.16645792622255, 36.18051544986047]",Las Vegas,Nevada
1564517,"[-115.12704933851853, 36.135539868725694]",Las Vegas,Nevada
4629395,"[-115.13271504897449, 36.17917708690599]",Las Vegas,Nevada
1385230,"[-115.1272162505966, 36.16407344642749]",Las Vegas,Nevada
9513633,"[-115.1334031960058, 36.18005291668777]",Las Vegas,Nevada
1685216,"[-115.14768958791029, 36.17425638323679]",Las Vegas,Nevada
1136895,"[-115.11422686866791, 36.175072259363944]",Las Vegas,Nevada
1600036,"[-115.12151173478289, 36.160983363548254]",Las Vegas,Nevada
151056,"[-115.15861291917102, 36.141219264522185]",Las Vegas,Nevada
120289,"[-115.16479777206669, 36.193716849444364]",Las Vegas,Nevada
1919225,"[-115.14719897821888, 36.17631200250517]",Las Vegas,Nevada
29657,"[-115.15436250565347, 36.13927151549898]",Las Vegas,Nevada
917449,"[-115.16786242198805, 36.16556176747297]",Las Vegas,Nevada
27636,"[-115.15531669072355, 36.18002580084181]",Las Vegas,Nevada
41773,"[-87.92680396241691, 43.06981483461941]",Milwaukee,Wisconsin
146855,"[-87.92275934242221, 43.044597049862325]",Milwaukee,Wisconsin
31069,"[-87.91547284455639, 43.06392430136247]",Milwaukee,Wisconsin
1007471,"[-87.93222285917987, 43.0755707807993]",Milwaukee,Wisconsin
1745270,"[-87.90763208440518, 43.03033670246508]",Milwaukee,Wisconsin
118287,"[-87.89912671334021, 43.025452502625356]",Milwaukee,Wisconsin
4372869,"[-87.92163651401026, 43.04186024211289]",Milwaukee,Wisconsin
4584440,"[-87.87155257944299, 43.04351142171228]",Milwaukee,Wisconsin
2100010,"[-87.94671707646748, 43.05096799162523]",Milwaukee,Wisconsin
1179085,"[-87.89871692673354, 43.02911321407085]",Milwaukee,Wisconsin
4640821,"[-87.92328703496246, 43.01493193422045]",Milwaukee,Wisconsin
1448355,"[-87.91651571758204, 43.04499019637134]",Milwaukee,Wisconsin
26887,"[-87.90631865371805, 43.04169474036418]",Milwaukee,Wisconsin
8004013,"[-87.89790060082078, 43.059421091307655]",Milwaukee,Wisconsin
20746,"[-87.9256759805501, 43.06620842277257]",Milwaukee,Wisconsin
142406,"[-87.8824439214226, 43.052479442756955]",Milwaukee,Wisconsin
643412,"[-87.86307533021368, 43.04633383720295]",Milwaukee,Wisconsin
2501813,"[-87.91963239287786, 43.04556928296935]",Milwaukee,Wisconsin
1682579,"[-87.93055785676063, 43.054433764850714]",Milwaukee,Wisconsin
6154558,"[-87.91319549960042, 43.035319078655185]",Milwaukee,Wisconsin
2320,"[-87.8464593590049, 43.035606081173995]",Milwaukee,Wisconsin
19891,"[-87.9068848739222, 43.077443116596825]",Milwaukee,Wisconsin
1810410,"[-87.94519811159307, 43.04277886639565]",Milwaukee,Wisconsin
4581420,"[-87.89890003004642, 43.02332101064834]",Milwaukee,Wisconsin
52467,"[-87.88567315150439, 43.03333171452197]",Milwaukee,Wisconsin
996141,"[-87.90089293460088, 43.04257685037483]",Milwaukee,Wisconsin
34669,"[-87.89661708864801, 43.05434272197132]",Milwaukee,Wisconsin
7360769,"[-87.88420358256573, 42.99781273702996]",Milwaukee,Wisconsin
136289,"[-87.91512890017026, 43.03283981478794]",Milwaukee,Wisconsin
22673,"[-106.57252905802672, 35.09770155973959]",Albuquerque,New Mexico
4433148,"[-106.61072022142088, 35.107778328049335]",Albuquerque,New Mexico
30084,"[-106.6191234084338, 35.08806887725278]",Albuquerque,New Mexico
4693494,"[-106.61417018495328, 35.06636546010464]",Albuquerque,New Mexico
1685165,"[-106.59690548839713, 35.08617131263563]",Albuquerque,New Mexico
4455176,"[-106.60916307160929, 35.0825024171347]",Albuquerque,New Mexico
1685179,"[-106.58086163563425, 35.091845432257635]",Albuquerque,New Mexico
738833,"[-106.64554596775308, 35.10899081771069]",Albuquerque,New Mexico
23059,"[-106.6073032713923, 35.065867093901]",Albuquerque,New Mexico
